2015-04-28 16:55:44,942 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-1565757231725703239 
2015-04-28 16:55:44,942 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:44,942 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-1565757231725703239 
2015-04-28 16:55:44,942 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:46,925 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=29ccbd51-857c-43a9-943d-27c89b7805e2 
2015-04-28 16:55:46,925 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:46,927 INFO  AServerDummy:103 - hander_doCommit_start,commitID=7532733859436574153 
2015-04-28 16:55:46,928 INFO  AServerDummy:103 - hander_doCommit_start,commitID=7532733859436574153 
2015-04-28 16:55:46,937 INFO  AServerDummy:105 - hander_doCommit_end,commitID=7532733859436574153 
2015-04-28 16:55:46,937 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=29ccbd51-857c-43a9-943d-27c89b7805e2 
2015-04-28 16:55:46,937 INFO  AServerDummy:105 - hander_doCommit_end,commitID=7532733859436574153 
2015-04-28 16:55:46,937 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:48,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:48,925 INFO  AServerDummy:103 - hander_doCommit_start,commitID=7477334195931452600 
2015-04-28 16:55:48,926 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:48,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=7477334195931452600 
2015-04-28 16:55:48,938 INFO  AServerDummy:105 - hander_doCommit_end,commitID=7477334195931452600 
2015-04-28 16:55:48,938 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=c1ba285d-0674-462d-b8c7-9751f000a870 
2015-04-28 16:55:48,939 INFO  AServerDummy:105 - hander_doCommit_end,commitID=7477334195931452600 
2015-04-28 16:55:48,939 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:50,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d1173928-9305-4a11-b776-bfc5b0aea3de 
2015-04-28 16:55:50,927 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:50,927 INFO  AServerDummy:103 - hander_doCommit_start,commitID=5228189418858028588 
2015-04-28 16:55:50,928 INFO  AServerDummy:103 - hander_doCommit_start,commitID=5228189418858028588 
2015-04-28 16:55:50,934 INFO  AServerDummy:105 - hander_doCommit_end,commitID=5228189418858028588 
2015-04-28 16:55:50,934 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d1173928-9305-4a11-b776-bfc5b0aea3de 
2015-04-28 16:55:50,934 INFO  AServerDummy:105 - hander_doCommit_end,commitID=5228189418858028588 
2015-04-28 16:55:50,935 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:52,924 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:52,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=5943505988237428161 
2015-04-28 16:55:52,927 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:52,928 INFO  AServerDummy:103 - hander_doCommit_start,commitID=5943505988237428161 
2015-04-28 16:55:52,949 INFO  AServerDummy:105 - hander_doCommit_end,commitID=5943505988237428161 
2015-04-28 16:55:52,950 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:55:52,950 INFO  AServerDummy:105 - hander_doCommit_end,commitID=5943505988237428161 
2015-04-28 16:55:52,951 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:54,925 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=29ccbd51-857c-43a9-943d-27c89b7805e2 
2015-04-28 16:55:54,927 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-7852519149454113643 
2015-04-28 16:55:54,927 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:54,929 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-7852519149454113643 
2015-04-28 16:55:54,947 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-7852519149454113643 
2015-04-28 16:55:54,947 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-7852519149454113643 
2015-04-28 16:55:54,949 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=29ccbd51-857c-43a9-943d-27c89b7805e2 
2015-04-28 16:55:54,948 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b4462eee-62fa-41de-9904-8d31afa6b00d 
2015-04-28 16:55:56,926 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:56,927 INFO  AServerDummy:103 - hander_doCommit_start,commitID=4596767929541957622 
2015-04-28 16:55:56,928 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=24642ff9-86f6-4265-989d-13522b3f9a19 
2015-04-28 16:55:56,929 INFO  AServerDummy:103 - hander_doCommit_start,commitID=4596767929541957622 
2015-04-28 16:55:56,943 INFO  AServerDummy:105 - hander_doCommit_end,commitID=4596767929541957622 
2015-04-28 16:55:56,943 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=24642ff9-86f6-4265-989d-13522b3f9a19 
2015-04-28 16:55:56,943 INFO  AServerDummy:105 - hander_doCommit_end,commitID=4596767929541957622 
2015-04-28 16:55:56,943 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:58,926 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:58,926 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-8618819063113153695 
2015-04-28 16:55:58,928 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:55:58,929 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-8618819063113153695 
2015-04-28 16:55:58,936 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-8618819063113153695 
2015-04-28 16:55:58,936 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=908c7815-c6d5-4814-ac94-ba9957202d82 
2015-04-28 16:55:58,944 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-8618819063113153695 
2015-04-28 16:55:58,945 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=6356791f-2466-41a4-8b1b-6415a2d8db43 
2015-04-28 16:56:00,926 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:56:00,927 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-5401599096928731165 
2015-04-28 16:56:00,928 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:56:00,931 INFO  AServerDummy:103 - hander_doCommit_start,commitID=-5401599096928731165 
2015-04-28 16:56:00,944 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-5401599096928731165 
2015-04-28 16:56:00,944 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=d19ae071-09a1-4b23-9c46-0f46b5c79a7e 
2015-04-28 16:56:00,944 INFO  AServerDummy:105 - hander_doCommit_end,commitID=-5401599096928731165 
2015-04-28 16:56:00,945 INFO  AServerDummy:186 - serverDummy2_doCommit_end,commitID=b0fb35a7-2564-4f6e-b801-f55264c24e2f 
2015-04-28 16:56:02,926 INFO  AServerDummy:177 - serverDummy2_doCommit_start,commitID=d1173928-9305-4a11-b776-bfc5b0aea3de 
